time_s,command_position_rev,position_ref_rev,position_rev,speed_ref_rev_s,speed_rev_s,id_ref_a,id_a,iq_ref_a,iq_a,vd_v,vq_v,torque_nm,load_nm,load_estimate_nm,inertia_feedforward_nm,friction_feedforward_nm,motion_feedforward_nm,duty_a,duty_b,duty_c
0.0906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5
0.0907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5
0.0908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5
0.09090000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5
0.091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5
0.0911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5
0.0912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5
0.0913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5
0.09140000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5
0.0915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5
0.0916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5
0.0917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5
0.0918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5
0.09190000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5
0.092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5
0.0921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5
0.0922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5
0.09230000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5
0.09240000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5
0.0925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5
0.0926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5
0.0927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5
0.09280000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5
0.09290000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5
0.093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5
0.0931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5
0.0932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5
0.09330000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5
0.09340000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5
0.0935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5
0.0936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5
0.0937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5
0.09380000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5
0.09390000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5
0.094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5
0.0941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5
0.0942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5
0.09430000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5
0.0944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5
0.0945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5
0.0946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5
0.0947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5
0.09480000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5
0.0949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5
0.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5
0.0951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5
0.0952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5
0.09530000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5
0.0954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5
0.0955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5
0.0956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5
0.09570000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5
0.09580000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5
0.0959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5
0.096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5
0.0961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5
0.09620000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5
0.09630000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5
0.0964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5
0.0965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5
0.0966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5
0.09670000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5
0.09680000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5
0.0969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5
0.097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5
0.0971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5
0.09720000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5
0.09730000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5
0.0974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5
0.0975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5
0.0976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5
0.09770000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5
0.0978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5
0.0979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5
0.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5
0.0981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5
0.09820000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5
0.0983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5
0.0984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5
0.0985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5
0.09860000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5
0.09870000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5
0.0988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5
0.0989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5
0.099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5
0.09910000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5
0.09920000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5
0.0993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5
0.0994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5
0.0995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5
0.09960000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5
0.09970000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5
0.0998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5
0.0999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5
0.1,0.25,6e-06,0.0,0.012119999999999999,0.0,0.0,0.0,0.2523796218750639,0.0,0.0,0.029276036137507414,0.0,0.0,0.0,0.004222300526424682,0.0010923891545791288,0.005314689681003811,0.5,0.5010564079590497,0.4989435920409503
0.10010000000000001,0.25,6e-06,1.2441028331407903e-08,0.012119999999999999,0.00036371180588122147,0.0,1.9140937205613147e-08,0.2523796218750639,0.09019404461459819,-4.2610491964466287e-08,0.025737298856797486,0.002462884581208972,0.0,0.0,0.004222300526424682,0.0010923891545791288,0.005314689681003811,0.4999999964566527,0.5009287147764482,0.4990712852235519
0.10020000000000001,0.25,6e-06,9.211614767113527e-08,0.012119999999999999,0.001310515424401184,0.0,1.1732543096427518e-07,0.2523796218750639,0.15596239888636534,-2.6576963556190056e-07,0.022971851873250862,0.004258788804814524,0.0,0.0,0.004222300526424682,0.0010923891545791288,0.005314689681003811,0.4999999775725232,0.5008289253038797,0.49917107469612026
0.1003,0.25,6e-06,2.879618359150496e-07,0.012119999999999999,0.0026613161096440846,0.0,2.8216852291815807e-07,0.2523796218750639,0.20314010654195436,-7.021115880404814e-07,0.020825074897146342,0.005547047350688942,0.0,0.0,0.004222300526424682,0.0010923891545791288,0.005314689681003811,0.4999999396333871,0.5007514601619789,0.49924853983802103
0.1004,0.25,6e-06,6.333167600943897e-07,0.012119999999999999,0.0042813361726095666,0.0,4.669837147948724e-07,0.25217986079707927,0.2362211082067877,-1.3111106876774573e-06,0.01915069906488555,0.0064503740534597315,0.0,0.0003905728537140586,0.004222300526424682,0.0010923891545791288,0.005314689681003811,0.4999998847157399,0.5006910413271817,0.4993089586728183
0.1005,0.25,6e-06,1.1498261460720609e-06,0.012119999999999999,0.006070174964393798,0.0,6.297847728101111e-07,0.25217986079707927,0.2587706157705379,-2.0323500267929804e-06,0.017892686874112853,0.007066122407244351,0.0,0.0003905728537140586,0.004222300526424682,0.0010923891545791288,0.005314689681003811,0.4999998164238188,0.5006456467194215,0.4993543532805784
0.10060000000000001,0.25,6e-06,1.8505184717257036e-06,0.012119999999999999,0.007954692810302814,0.0,7.449246432105997e-07,0.25217986079707927,0.27353120174479206,-2.8094801450016782e-06,0.016945722114414412,0.007469182495756182,0.0,0.0003905728537140586,0.004222300526424682,0.0010923891545791288,0.005314689681003811,0.499999738206665,0.5006114760662466,0.4993885239337534
0.10070000000000001,0.25,6e-06,2.742140529641116e-06,0.012119999999999999,0.009878318527813698,0.0,7.804331236013731e-07,0.22862243976716323,0.2794862728007991,-3.5570171106572544e-06,0.01363123081263669,0.007631794703097748,0.0,0.0005230454333924697,0.004222300526424682,0.0010923891545791288,0.005314689681003811,0.49999967493622555,0.500491874654634,0.4995081253453661
0.1008,0.25,6e-06,3.82449965322434e-06,0.012119999999999999,0.01175791618822072,0.0,7.221811618757174e-07,0.22862243976716323,0.27683284376139944,-4.183719361061993e-06,0.013428597119182876,0.007559338816499092,0.0,0.0005230454333924697,0.004222300526424682,0.0010923891545791288,0.005314689681003811,0.499999597340789,0.5004845627278505,0.49951543727214953
0.1009,0.25,6e-06,5.091470502731395e-06,0.012119999999999999,0.013570039486984126,0.0,6.326300533264337e-07,0.22862243976716323,0.2733480432449089,-4.75741356882419e-06,0.0133111982631149,0.007464181076347538,0.0,0.0005230454333924697,0.004222300526424682,0.0010923891545791288,0.005314689681003811,0.49999951635932094,0.500480326443292,0.499519673556708
0.101,0.25,2.4e-05,6.536207388573043e-06,0.024349275852228538,0.01531324152800743,0.0,5.26665468108337e-07,0.2913696760646173,0.26943480632204553,-5.281287591560934e-06,0.020537988362393875,0.007357324233181,0.0,0.0005875370406722453,0.004222300526424682,0.001936548712683512,0.006158849239108193,0.49999930090655575,0.500741100733944,0.49925889926605604
0.10110000000000001,0.25,2.4e-05,8.154954763629516e-06,0.024349275852228538,0.017079258387982084,0.0,6.696027935263967e-07,0.2913696760646173,0.2878006179704338,-6.2912370075547e-06,0.019656323063845557,0.007858830452615831,0.0,0.0005875370406722453,0.004222300526424682,0.001936548712683512,0.006158849239108193,0.49999916615990836,0.5007092863362137,0.4992907136637863
0.1012,0.25,2.4e-05,9.95474737730257e-06,0.024349275852228538,0.018926428377242847,0.0,7.259361633227025e-07,0.2913696760646173,0.300141910079891,-7.265983729518212e-06,0.019004933517531984,0.008195828069015644,0.0,0.0005875370406722453,0.004222300526424682,0.001936548712683512,0.006158849239108193,0.49999902581479316,0.5006857812871164,0.4993142187128836
0.1013,0.25,2.4e-05,1.1941618719477141e-05,0.024349275852228538,0.020815327941575094,0.0,7.164940734013489e-07,0.2913696760646173,0.30803631551321986,-8.193906017827924e-06,0.018536067417545016,0.008411396729924895,0.0,0.0005875370406722453,0.004222300526424682,0.001936548712683512,0.006158849239108193,0.4999988794115945,0.5006688624720296,0.49933113752797037
0.1014,0.25,2.4e-05,1.411795318191428e-05,0.024349275852228538,0.022704238373499448,0.0,5.778722774334003e-07,0.27048053424954216,0.30746280666936665,-8.908100786766011e-06,0.015991383925029346,0.008395736204945128,0.0,0.0008025427381035527,0.004222300526424682,0.001936548712683512,0.006158849239108193,0.49999882263821516,0.5005770390525238,0.4994229609474762
0.1015,0.25,2.4e-05,1.6480512506308373e-05,0.024349275852228538,0.02453718435305863,0.0,4.094724530243482e-07,0.27048053424954216,0.30374027089128636,-9.496727288742431e-06,0.016028985936522383,0.00829408674449562,0.0,0.0008025427381035527,0.004222300526424682,0.001936548712683512,0.006158849239108193,0.49999868029081074,0.5005783958087389,0.49942160419126114
0.10160000000000001,0.25,2.4e-05,1.9023491837283978e-05,0.024349275852228538,0.026313208921014297,0.0,2.644713762903786e-07,0.27048053424954216,0.30007806303525664,-1.004838932166655e-05,0.016100465154389582,0.008194084629052866,0.0,0.0008025427381035527,0.004222300526424682,0.001936548712683512,0.006158849239108193,0.4999985300254346,0.500580974986448,0.4994190250135519
0.1017,0.25,2.4e-05,2.174133670131977e-05,0.024349275852228538,0.02803209030101213,0.0,8.156593237399849e-08,0.2474334642992702,0.2935547497429789,-1.0457235995950268e-05,0.013640516099979011,0.00801595570940415,0.0,0.0009520910140926625,0.004222300526424682,0.001936548712683512,0.006158849239108193,0.4999985312029024,0.5004922091417757,0.4995077908582243
0.1018,0.25,2.4e-05,2.462642759729387e-05,0.024349275852228538,0.02965242162490381,0.0,-1.4467002085358282e-07,0.2474334642992702,0.28287637115879277,-1.0641635083574331e-05,0.014054215460449866,0.007724366457811287,0.0,0.0009520910140926625,0.004222300526424682,0.001936548712683512,0.006158849239108193,0.49999838349224535,0.5005071371040636,0.4994928628959364
0.1019,0.25,2.4e-05,2.7668717363167217e-05,0.024349275852228538,0.031179487691361526,0.0,-2.825459687158465e-07,0.2474334642992702,0.27451063839720186,-1.084503192028216e-05,0.014416093761118276,0.007495927492499576,0.0,0.0009520910140926625,0.004222300526424682,0.001936548712683512,0.006158849239108193,0.4999982257218385,0.5005201951144361,0.4994798048855638
0.10200000000000001,0.25,5.4e-05,3.085983255440784e-05,0.036462803348911846,0.03263165241713029,0.0,-3.551878267081552e-07,0.30452302020214117,0.26798145807376944,-1.1069725446060911e-05,0.021357735486290063,0.0073176383647059655,0.0,0.0010921910695721477,0.004222300526424682,0.0024556593320810625,0.006677959858505745,0.49999749635820834,0.5007706796437238,0.4992293203562761
0.10210000000000001,0.25,5.4e-05,3.419586749280973e-05,0.036462803348911846,0.034106267284647475,0.0,6.740850224212528e-08,0.30452302020214117,0.28330898662643406,-1.2251188138067915e-05,0.020841544508687217,0.007736179676404588,0.0,0.0010921910695721477,0.004222300526424682,0.0024556593320810625,0.006677959858505745,0.499997275180482,0.5007520529427935,0.49924794705720654
0.1022,0.25,5.4e-05,3.768393647290343e-05,0.036462803348911846,0.035666724503393664,0.0,2.9270213979569555e-07,0.30452302020214117,0.2942594746074943,-1.3315982824226822e-05,0.020471846246972132,0.00803519928596429,0.0,0.0010921910695721477,0.004222300526424682,0.0024556593320810625,0.006677959858505745,0.4999970470924303,0.500738712310306,0.4992612876896941
0.1023,0.25,5.4e-05,4.133109400667012e-05,0.036462803348911846,0.03728388246930915,0.0,3.8725486949587634e-07,0.30452302020214117,0.30190823394988553,-1.4283796897330309e-05,0.020219092505347987,0.008244060209434889,0.0,0.0010921910695721477,0.004222300526424682,0.0024556593320810625,0.006677959858505745,0.49999681007771496,0.5007295915138616,0.49927040848613835
0.1024,0.25,5.4e-05,4.514165658011046e-05,0.036462803348911846,0.03892633133260268,0.0,2.9870836762601766e-07,0.2896043944858506,0.30335386098273404,-1.4976752592407068e-05,0.0184739264999571,0.008283535238463638,0.0,0.0013559011929707666,0.004222300526424682,0.0024556593320810625,0.006677959858505745,0.49999677153398686,0.5006666180154866,0.4993333819845133
0.10250000000000001,0.25,5.4e-05,4.911573567599632e-05,0.036462803348911846,0.040551935279723506,0.0,1.736464253438249e-07,0.2896043944858506,0.302380859855689,-1.554185895962345e-05,0.018565739364653878,0.00825696597345797,0.0,0.0013559011929707666,0.004222300526424682,0.0024556593320810625,0.006677959858505745,0.49999652200459466,0.5006699306391083,0.49933006936089175
0.10260000000000001,0.25,5.4e-05,5.325138094124351e-05,0.036462803348911846,0.04215767988375666,0.0,7.508243941176252e-08,0.2896043944858506,0.30127795612755814,-1.6089004402368404e-05,0.018676527110352982,0.008226849521776729,0.0,0.0013559011929707666,0.004222300526424682,0.0024556593320810625,0.006677959858505745,0.49999626052801693,0.5006739279139952,0.4993260720860047
0.1027,0.25,5.4e-05,5.754658688135356e-05,0.036462803348911846,0.043740704340755436,0.0,-8.072511315460322e-08,0.27040705148129995,0.2976025393512219,-1.6476535999758588e-05,0.016672022086468643,0.008126486716819533,0.0,0.001534371819282917,0.004222300526424682,0.0024556593320810625,0.006677959858505745,0.4999963328847307,0.5006015963457014,0.4993984036542985
0.1028,0.25,5.4e-05,6.199735992037283e-05,0.036462803348911846,0.045263802160090585,0.0,-2.9366804893477034e-07,0.27040705148129995,0.29027746125154186,-1.6613013326425614e-05,0.017056369260620798,0.007926464398439841,0.0,0.001534371819282917,0.004222300526424682,0.0024556593320810625,0.006677959858505745,0.4999960548769957,0.5006154647887598,0.4993845352112402
0.1029,0.25,5.4e-05,6.659741084340895e-05,0.036462803348911846,0.04672868759854829,0.0,-3.979910118079382e-07,0.27040705148129995,0.28469727140169915,-1.6808678864382683e-05,0.01739419862065198,0.007774088888503211,0.0,0.001534371819282917,0.004222300526424682,0.0024556593320810625,0.006677959858505745,0.49999576512469934,0.5006276546093551,0.4993723453906449
0.10300000000000001,0.25,9.6e-05,7.134159070651656e-05,0.04849316818586966,0.04814827767310866,0.0,-4.302511534580681e-07,0.3193280765657194,0.2804766539051902,-1.7054255807841807e-05,0.0233690956761379,0.007658838554628616,0.0,0.0016748185533478409,0.004222300526424682,0.002737035814963347,0.006959336341388029,0.49999435119814156,0.5008432535228161,0.49915674647718383
0.10310000000000001,0.25,9.6e-05,7.622832047737267e-05,0.04849316818586966,0.04960370129522202,0.0,1.3834659385730883e-07,0.3193280765657194,0.29479392667768445,-1.849773298512087e-05,0.022952652780912835,0.008049793306763458,0.0,0.0016748185533478409,0.004222300526424682,0.002737035814963347,0.006959336341388029,0.4999940343270768,0.5008282256236024,0.4991717743763976
